sentence,label,source
Hedge Funds Aren’t Done Buying California Water Service Group (CWT),positive,Twitter
Investors are right to be pleased with November’s strong jobs report. But there are also some things to puzzle over. https://t.co/jlVv1dIETY,positive,Twitter
"The company 's order book stood at 1.5 bln euro $ 2.2 bln on September 30 , 2007 , up by 24.2 pct on the year , with international orders amounting to 365 mln euro $ 534.3 mln .",positive,FPB
The number of salaried employees and group administration employees to be dismissed from the Sievi units is 17 .,negative,FPB
4 beaten-down Internet companies that may be ripe for a #takeover target: #Twitter $TWTR - #LinkedIn $LNKD - #Yahoo! $YHOO - #Groupon $GRPN,positive,FiQA
"We are very excited working with Maxis on this first commercial deployment of ` Master of Maya ' , said Joe Doering , Head of the Asia South region at Nokia Siemens Networks .",positive,FPB
Nasdaq Sets Up for Breakout Part II | via @AllStarCharts http://stks.co/15Nv  $GOOG $AMZN $QCOM,positive,FiQA
European Central Bank keeps key deposit rate at -0.5%,neutral,Twitter
"The contract incorporates a Convergent Charging rating solution for voice and data , which includes Internet , GPRS , SMS , MMS and WAP .",neutral,FPB
eDreams ODIGEO S.A. reports Q2 results,neutral,Twitter
The Unspoken Truth: What Impeachment Exposed About Trump and 2020 https://t.co/pYTYBcD55I,neutral,Twitter
EBay Sells StubHub to Viagogo for $4.05 Billion,neutral,Twitter
"Hedge Funds Are Crazy About Heidrick & Struggles International, Inc. (HSII)",positive,Twitter
All rights reserved .,neutral,FPB
Karppinen expects the consolidation trend to continue in the Finnish market .,neutral,FPB
"Make $125,000 in 2019? Here's How Much Income Tax You Could Pay.",neutral,Twitter
"Operating profit was EUR 24.5 mn , up from EUR 23.0 mn .",positive,FPB
"Stocks to Watch: Facebook, Bed Bath and Beyond, Unilever, Fiat Chrysler, Netflix",neutral,Twitter
"To choose BasWare as the tools for our Financial Service seemed like a natural continuation of our cooperation '' , says Tommi Leskinen , Financial Applications Manager , Neste Oil Corporation .",neutral,FPB
"Bloomberg Daybreak: Feb. 6, 2020 - Hour 2 (Radio)",neutral,Twitter
$SPY $IWM $NVDA $NFLX,neutral,Twitter
"The orders consist in total of over 1,600 panels of lift-away weatherdeck hatch covers and they will be delivered for container vessels with capacities ranging from 2,000 to 13,300 TEUs .",neutral,FPB
Investments are not disclosed .,neutral,FPB
$BMY - Bristol-Myers Squibb Prescribed For The Newborn Portfolio. Keep reading: https://t.co/MjOY8vsnmo #investing #markets #stocks,neutral,Twitter
Kudlow Says Xi Reassured Trump Trade Purchases Goal Will Be Met,positive,Twitter
This Is What It Takes to Be in the 1% Around the World,neutral,Twitter
No Chinese allowed': Racism and fear are now spreading along with the coronavirus https://t.co/2JUO6VsZBX,neutral,Twitter
Wholesale trade underwhelm in December,negative,Twitter
Anger Mounts After Wuhan Doctor Dies,neutral,Twitter
"`` I am very pleased and proud of our performance last year , '' Chief Executive Juha Rantanen said in a statement .",positive,FPB
Owens Corning upgraded at Wells after raising residential insulation prices,positive,Twitter
Rapt Therapeutics down 9% premarket after pricing equity offering,negative,Twitter
LHN : Moscow Exchange to launch natural gas futures #LHN #Stock #MarketScreener https://t.co/3F477DYamU https://t.co/KrqtIuhvoO,neutral,Twitter
"The decision reflects the underutilisation of the line , which produces nonwovens used in medical and wipes applications as well as for the automotive industry .",neutral,FPB
Walmart has announced that it plans to open 500 new stores in China over the next five to seven years. That would m… https://t.co/u6Y0TKU2Ss,positive,Twitter
Finnair believes the strike will cause it daily net losses in excess of EUR 2mn due to canceled reservations and passenger re-routing .,negative,FPB
"$MTB - M&T Bank Maintaining Quality, But Lagging In Operating Performance. Get more info on Seeking Alpha:… https://t.co/lTOV0LwekF",neutral,Twitter
"Biohit and VWR have been in close cooperation for a number of years in the US , where Biohit is one of VWR 's focus suppliers .",positive,FPB
"In Q1 of 2010 , Bank of +àland 's net interest income increased from EUR 9.1 mn to EUR 9.7 mn .",positive,FPB
SocGen Pledges Higher Returns After Dropping Profit Target,neutral,Twitter
Janet Yellen says second-quarter GDP could decline by 30% and unemployment is already at 12%-13% https://t.co/9d7jmffI3B,negative,Twitter
A comprehensive range of cut-to-length and slitting services will allow Ruukki in particular to serve light engineering customers who relocate their production to the St. Petersburg area .,neutral,FPB
The total value of the contract is some EUR 8 million .,neutral,FPB
Israel Will Not Be Third Time Lucky,neutral,Twitter
"As a result , 12 people will be made redundant and a total of 67 persons are laid off temporarily .",negative,FPB
"Food sales totalled EUR 323.5 mn in October 2009 , representing a decrease of 5.5 % from October 2008 .",negative,FPB
"#FridayReads: What determines #interestrate fluctuations? Our latest #EconomicLetter ""Riders on the Storm"" analyzes… https://t.co/dxuDPQvYEF",neutral,Twitter
Urban Outfitters stock down 9% after Q3 results,negative,Twitter
JetBlue Founder Says New ‘Breeze Air’ on Track to Fly This Year,neutral,Twitter
$REGN: Regeneron Pharma and Sanofi (SNY) restructure Kevzara and Paluent agreement https://t.co/PH1vNcbN28,neutral,Twitter
The SeaWind that was en route from the Finnish port of Turku to Stockholm got stuck in ice already around 4 p.m. on Wednesday and the Regal Star 's journey from the Swedish port of Kapellskar to Paldiski in northwestern Estonia was cut short at 2 a.m. on Thursday .,negative,FPB
"At present , the trade mark Pit-Produkt is little-known outside the North-West of Russia .",negative,FPB
$TOPS moving good today. Just play the movement. But don't get stuck holding the bag.,positive,Twitter
"The share capital of Alma Media Corporation business ID 1944757-4 is EUR 44,767,513.80 and it is divided into 74,612,523 shares .",neutral,FPB
The company has committed to further expanding the Apollo portfolio .,positive,FPB
"$ANAB (+11.8% pre) Form SC 13G ANAPTYSBIO, INC Filed by: TANG CAPITAL PARTNERS LP

https://t.co/n2fsglvR85",positive,Twitter
Partisan finger-pointing in Congress threatens to poison the debate when lawmakers try to find another emergency bo… https://t.co/w6ZUYMCVXW,neutral,Twitter
Dow falls 0.5%;S&P 500 falls 0.3% at Friday's open,negative,Twitter
Forescout to be acquired by private-equity firm Advent in all-cash deal valued at $1.9 bln,neutral,Twitter
Expense report fraud opening the door to bigger financial losses,neutral,Twitter
U.S. SAID TO DISCUSS GOLDMAN 1MDB SETTLEMENT BELOW $2 BILLION,positive,Twitter
"The brokerage said 2006 has seen a ` true turning point ' in European steel base prices , with better pricing seen carrying through the second quarter of 2006 .",positive,FPB
$IHG $PK $MAR - Hotels stocks gain as peak pandemic seems near https://t.co/G4f03xNzNl,positive,Twitter
"$FNJN 'Finjan wins IPR patent trial as the PTAB rules that Juniper Networks failed to prove that Finjan '844 ""Downl… https://t.co/wlOmfcLSK3",positive,Twitter
$GOOG - Alphabet's Loon closer to Kenya launch https://t.co/UbTp3i4Zte,neutral,Twitter
Amcor goes ex-dividend tomorrow,neutral,Twitter
Hargreaves Lansdown bucks weak markets to see assets rise 2.6 percent,positive,FiQA
Is Ilika plc's (LON:IKA) CEO Overpaid Relative To Its Peers?,neutral,Twitter
Ramirent is the leading construction machinery rental company in Finland with annual sales of EUR 134 million in 2009 and operating nationwide through 83 outlets and 612 employees .,positive,FPB
Indonesia sells Asia's first 50-year dollar bond to fight pandemic https://t.co/HSBDioxRGc https://t.co/82tVKQHUxw,neutral,Twitter
Here's How Much It Costs Parents to Have Adult Kids Living at Home,neutral,Twitter
Amazon hires former Sony executive for top video entertainment role https://t.co/qT4n4VVPS2,neutral,Twitter
"Elisa said mobile subscriptions grew 7 percent during 2007 , mainly because of customers adopting so-called third generation mobile technology .",positive,FPB
"New York Knicks fire head coach David Fizdale, report says https://t.co/SjxbaVIfmR",neutral,Twitter
"Kobe Bryant could have become better at investing, says 76ers' Michael Rubin https://t.co/iCQPiX8hGn",neutral,Twitter
Market data and analytics are derived from primary and secondary research .,neutral,FPB
"Treasury Inversion Is Not About the U.S., It Is About the Whole World",neutral,Twitter
Do Directors Own Kape Technologies Plc (LON:KAPE) Shares?,neutral,Twitter
"U.K. Seeks Simpler Tariffs, U.S. Deal to Boost Post-Brexit Trade",neutral,Twitter
Tata Steel working with StanChart for UK unit sale - source,positive,FiQA
AstraZeneca Explores Potential Deal With Acerta for Cancer Drug,positive,FiQA
"Armada Hoffler Properties FFO beats by $0.01, misses on revenue",neutral,Twitter
SFL publiceert recordresultaten voor 2019,neutral,Twitter
"Global growth is projected to edge up to 2.5% in 2020, with advanced economies slowing to 1.4% and emerging market... https://t.co/EIeAVPdo5N",neutral,Twitter
Nokia and Capcom announced that Resident Evil Degeneration will be released on N-Gage later this year .,neutral,FPB
Cautious Optimism For Markets on Trade (Radio),neutral,Twitter
`` The Government has had a very professional approach in assessing the offer .,positive,FPB
Brink's down on earnings miss,negative,Twitter
Illicit Cannabis Supply Output Still Dominates In The US,neutral,Twitter
Hedge Funds Have Never Been This Bullish On North American Construction Group Ltd. (NOA),positive,Twitter
$NNN - National Retail Properties Q4 Earnings Preview https://t.co/pyBH8YQj1p,neutral,Twitter
London Stock Exchange : Notice of Event of Default #LondonStockExchange #Stock #MarketScreener… https://t.co/V5w1I8JGGD,neutral,Twitter
New Credit Suisse boss faces stiff challenge in Asia,negative,FiQA
"According to statistics by the Finnish Maritime Administration , shipping did not increase much in January-August 2009 , however .",neutral,FPB
News Highlights : Top Energy News of the Day #WTI #Stock #MarketScreener https://t.co/sNjfeioj1l https://t.co/KiovB27Z9y,neutral,Twitter
The Estonian parliament was set to vote on amendments to the excise duty law on Wednesday that would add 0.42 kroons to the price of a liter of diesel and 0.45 kroons to the price of a liter of gasoline from the start of 2010 .,neutral,FPB
"In addition to the Indian market , the new plant will serve Salcomp 's customers globally , the company said .",positive,FPB
"Highlight: ""We've seen video conferencing... [spike] from a couple of hundred thousand monthly active users to over… https://t.co/dqIyqVPqZu",positive,Twitter
"Instead of Universal Basic Income, Try Universal Basic Stakeholding",neutral,Twitter
Huge lines at Hong Kong polling stations for local elections after months of #HongKongProtests. All sides are urgin… https://t.co/IiOd5lGMhw,neutral,Twitter
Apple forecasts 100M+ 5G iPhone sales - report,positive,Twitter
Coloplast ASB reports Q1 results,neutral,Twitter
Boeing stock price target raised to $427 from $406 at CFRA,positive,Twitter
"Australia central bank pumps liquidity, proposes bond buys to ease financial conditions https://t.co/JkbAPjX6Yv https://t.co/GFYiDHmP2U",neutral,Twitter
Can You Take Out Multiple Personal Loans at the Same Time?,neutral,Twitter
October Credit Card Usage Surges To All Time HIgh As Americans Regain Their Spending Mojo https://t.co/chtJ2kmqyk,positive,Twitter
"The company designs , manufactures and markets advanced composite products for industrial applications and consumer goods such as cross-country , alpine and Nordic Walking poles , floorball sticks and antenna radomes .",neutral,FPB
Read the latest FOMC statement https://t.co/VCPbCo6m61,neutral,Twitter
The original patent was filed in Finland under application No. .,neutral,FPB
$WDAY - Workday reveals Products exec shuffle https://t.co/XgnLyfDU04,neutral,Twitter
Greene King's third quarter sales boosted by festive season,positive,FiQA
Orion 's net profit for the third quarter of 2007 decreased to 36.5 mln euro ( $ 52.1 mln ) from 40.3 mln euro ( $ 57.5 mln ) a year earlier .,negative,FPB
Is Les Hôtels de Paris (EPA:HDP) Using Too Much Debt?,neutral,Twitter
Prices for key food staples are starting to soar in some parts of the world https://t.co/DZBxH4MynX,negative,Twitter
Will the Fed provide any stimulus to the U.S. economy? Look to the equities market for clues. Insights via @CMEGroup https://t.co/zk1s08F1zW,neutral,Twitter
ABN : 59 087 901 620 now represent 5.10 % of the voting rights and share capital of Citycon Oyj .,neutral,FPB
"Componenta is a metal sector company with international operations and production plants located in Finland , the Netherlands , Sweden and Turkey .",neutral,FPB
$TEVA - Teva in talks with DoJ to end generics probes - Bloomberg https://t.co/a47OmArrQY,positive,Twitter
Mary Kay pokračuje ve svém závazku pomáhat ženám i na fóru iniciativy Global Compact OSN pro rovnoprávnost pohlaví,neutral,Twitter
"According to the company 's updated strategy for the years 2009-2012 , Basware targets a long-term net sales growth in the range of 20 % -40 % with an operating profit margin of 10 % -20 % of net sales .",positive,FPB
$SAVE long. https://t.co/yEJuS9cMlC,positive,FiQA
"November 22, 2019 States, the Supreme Court & Sales Taxes: How to Prepare for 2020 Annual ... #ChannelAdvisor… https://t.co/gyfjVcLfeZ",neutral,Twitter
Is Kite Realty Group Trust (KRG) A Good Stock To Buy?,neutral,Twitter
Valga Lihatoostus markets its products under the Maks & Moorits trademark .,neutral,FPB
"Oaktree Specialty Lending NII misses by $0.02, misses on total investment income",negative,Twitter
Perfect Corp. Reveals ‘2020 Global Color Trend Report’,neutral,Twitter
"DXP Enterprises Completes Acquisition of Turbo Machinery Repair, Inc.",neutral,Twitter
Nordic Walking was first used as a summer training method by cross-country skiers .,neutral,FPB
What can be done to improve #GenderEquality around the world? Watch @KGeorgieva’s conversation w/ @PoliticoRyan  –… https://t.co/GFNBc4nrEa,neutral,Twitter
Saudi Arabia arrested at least 8 intellectuals last week as it extended a crackdown on political dissent https://t.co/Da4AfKxDMn,neutral,Twitter
"The broker highlights Cargotec as its preferred stock in the sector , as it is a pure play on global cargo and container handling , and it expects it to play an active role in further consolidating the industry .",positive,FPB
"The Annual General Meeting approved that the yearly remuneration for the members of the Board of Directors shall remain at EUR 40.000 for the Chairman of the Board , EUR 30.000 for the Deputy Chairman of the Board and EUR 20.000 for other members of the Board .",neutral,FPB
Here are the best analyst calls of the week on Wall Street including Disney and a satellite play https://t.co/u9r1QPQli5,neutral,Twitter
Macy's now sees full-year adj. EPS $2.57 to $2.77 vs. prior $2.85 to $3.05,neutral,Twitter
$SBAC $SBAC $AMT - MoffettNathanson boosts SBAC to Buy https://t.co/8k4l0c5x89,positive,Twitter
"Thanksto improvements in demand and the adjustments we have made , theutilization rates of Cramo 's fleet have substantiallyimproved . ''",positive,FPB
$STOK $TROV $BNTC - vTv Therapeutics leads healthcare gainers; Myomo and Biohaven Pharmaceutical among losers https://t.co/slFRuOBmdG,neutral,Twitter
"Previously , it projected the figure to be slightly lower than in 2009 .",neutral,FPB
Dow Jones Today: A Trade-Induced Hangover,neutral,Twitter
What Kind Of Shareholders Own PEDEVCO Corp. (NYSEMKT:PED)?,neutral,Twitter
"The firm 's UK head office is in Rugby Road , Lutterworth .",neutral,FPB
"The company , which makes garden tools , scissors and other consumer goods , said earnings were boosted by 6.9 mln eur of income it received from its 16.7 pct shareholding in Finnish engineering group Wartsila .",positive,FPB
"LOOK: A landslide in the Italian village of Comune Pieve di Teco left 22 families cut off on Saturday. Debris, dam… https://t.co/0lzOV8hNPz",neutral,Twitter
Rivals say Qualcomm has fewer patents on 3G phones than on earlier versions and should lower its rates .,negative,FPB
"Stocks open higher on rosy data, waning virus fears",positive,Twitter
The number of U.S. homeowners who have stopped making mortgage payments is surging https://t.co/JSOBwPRkkf,negative,Twitter
"The company reported a profit of 800,000 euro ($ 1.2 mln)on the sale of its Varesvuo Partners sub-group and a loss of 400,000 euro $ 623,000 caused by the sale of its program production subsidiary Oy Filmiteollisuus Fine Ab .",neutral,FPB
A Painting Stirs Controversy in Mexico,neutral,Twitter
Booming London Defies Weak Second Quarter for Britain’s Economy,positive,Twitter
Axcelis Technologies stock price target raised to $32 from $24 at Benchmark,positive,Twitter
Bank of Japan : The Results of BIS International Locational Banking Statistics and Interna... #BankofJapan #Stock… https://t.co/z2dSe5N09a,neutral,Twitter
U.S. 'Section 232' auto decision on hold for possible U.S.-EU trade deal: Kudlow,neutral,Twitter
"November job gains revised up to 261,000 from 256,000",positive,Twitter
$ANCUF: BMO Capital Markets ups to Outperform,positive,Twitter
Profit taking on $AAPL this morning?  That has to be the pressure on the stock.  I'm still bullish on $AAPL.,positive,FiQA
"Stocks making the biggest moves midday: Tesla, FedEx, Slack, Lyft, Taubman Centers & more https://t.co/ImutcATVER",neutral,Twitter
"No price was given for the transaction , which merges two London companies that have worked together on a number of projects including delivery of timetables for Britain 's National Express East Coast rail networks .",neutral,FPB
U.S. dollar up 0.1% at 109.92 Japanese yen,positive,Twitter
Why Synaptics Stock Popped Today,positive,Twitter
Talentum 's net sales in September were smaller than expected .,negative,FPB
Moskovskiy Kreditnyi Bank : CREDIT BANK OF MOSCOW will hold a conference call on 9M 2019 r...… https://t.co/iQAMBTdSxj,neutral,Twitter
Hedge Funds Are Cashing Out Of Watsco Inc (WSO),negative,Twitter
The EVN (VIE:EVN) Share Price Has Gained 60% And Shareholders Are Hoping For More,positive,Twitter
"It will be operated by Nokia , and supported by its Nokia NetAct network and service management system .",neutral,FPB
"EIA forecasts U.S. shale oil output to climb by 49,000 barrels a day in December",negative,Twitter
"More than 14,000 customers were left powerless .",negative,FPB
We have a number of scholars here presenting new research at our “Workshop on Expectations Surveys.” This emerging… https://t.co/FY1x241gut,neutral,Twitter
"The tanks will be delivered to a company which is currently building a chemical tank farm in Antwerp , northern Belgium .",neutral,FPB
Death of a Hero Doctor Sparks Crisis of Confidence in Xi’s China,neutral,Twitter
Other shareholder entitlements became effective today .,neutral,FPB
The final TV debate between Boris Johnson and Jeremy Corbyn is about to begin. Follow live updates and analysis her… https://t.co/q99eviKh62,neutral,Twitter
"Finnish silicon wafers manufacturer Okmetic Oyj said on June 29 , 2007 it signed an agreement with Nordea Bank Finland Plc , the local subsidiary of Swedish commercial bank Nordea Bank AB , which will refinance Okmetic 's syndicated bank facility which amounts to some 20 mln euro ( $ 26.9 mln ) .",positive,FPB
Tesco PLC's Recovery Continues With A ÃÂ£250m Cash Infusion,positive,FiQA
"`` Because we 're a pension insurance company , we 're required to diversify and not put too much in one asset class .",neutral,FPB
Shares of Wayfair $W jumped after the online furniture retailer said its revenue-growth rate more than doubled towa… https://t.co/YoBeeeFVNZ,positive,Twitter
IntercontinentalExchange EPS and revenue in-line,positive,Twitter
Sanofi poaches AstraZeneca scientist as new research head,neutral,FiQA
"POYRY PLC Additional information by : Heikki Malinen , President and CEO , Poyry PLC tel. +358 10 33 21307 Poyry is a global expert in consulting and engineering .",neutral,FPB
"LONDON AFX - Shares in Rautaruukki Corp have been upgraded to ` hold ' from ` sell ' by ABN Amro , with the price target raised to 25.75 eur from 14.5 , said dealers .",positive,FPB
SoftBank-backed Paytm raises $1 billion in fresh funding https://t.co/lYCXkrozmW https://t.co/988P07IWob,neutral,Twitter
"We offer our clients integrated management consulting , total solutions for complex projects and efficient , best-in-class design and supervision .",neutral,FPB
"Desalination can provide safe drinking water, but it also creates other environmental concerns like brine. Watch th… https://t.co/yLIMmQdmp5",neutral,Twitter
Vertex teams up with Molecular Templates in HSCT conditioning regimens,neutral,Twitter
"Kellogg Q4 North America sales fell 7%, Europe sales up 3% and Latin America sales down 2%",negative,Twitter
The latest on U.S. markets https://t.co/Er61EMyHsj https://t.co/4Jzex6liAG,neutral,Twitter
The plant is expected to enter commercial operation by mid-2009 .,neutral,FPB
Perelman’s Discount Drug Company Brushes Off Buyout Approaches,neutral,Twitter
Rautaruukki Corporation Stock exchange release 3 December 2009 at 12 noon Ruukki 's construction and engineering divisions are to further improve and adjust their operations in Finland .,positive,FPB
One of the world's rarest butterflies is thriving in an unlikely place: a military artillery range https://t.co/D262xE8iFP,neutral,Twitter
"The Finnish government announced Wednesday that it sold a 32 percent stake in chemicals and fertilizer group Kemira Oyj for (  x20ac ) 655.6 million ( $ 890US million ) , sending the company 's share price up 6 percent .",positive,FPB
The planned ethanol and energy production plant can operate in correlation with a waste treatment unit or a paper mill .,neutral,FPB
"Nine banks including Barclays, Citi, agree to pay $2 billion to settle forex ...",negative,FiQA
$MRVL - Marvell: Making The Transition With Mixed Results. Get more info on Seeking Alpha: https://t.co/V9hkLL7j6t… https://t.co/Qj9i1BHfso,neutral,Twitter
$LB - L Brands pushed higher on report of strategic review https://t.co/FhPu4fhahg,positive,Twitter
Direct Lenders Stay in Vogue as Fundraising Tops $23 Billion,neutral,Twitter
Barclays appoints JPMorgan's Paul Compton as new COO,neutral,FiQA
UPDATE 2-China cbank warns high financial risks amid rising economic headwinds,negative,Twitter
Genworth +4.0% after sale on Genworth MI Canada closes,positive,Twitter
Former FedEx manager pleads guilty in package theft scheme,neutral,Twitter
$IONS $AKCA $AKCA - Akcea and Ionis launches late-stage AKCEA-TTR-LRx study https://t.co/ybDZfFkp0Z,positive,Twitter
$SCANX: Mid cap notable movers of interest -- Immunomedics (IMMU) gains on ASCENT study updates https://t.co/5m3LIpso9b,positive,Twitter
"( ADP News ) - Nov 3 , 2008 - Finnish cargo handling systems and services company Cargotec Oyj ( OMX : CGCBV ) said today that it acquired 80 % stakes in Italian service companies CVS Technoports Srl and CVS Service Srl from Italian handli",positive,FPB
This release is not an offer of securities for sale into the United States or elsewhere .,neutral,FPB
This Tiny Crypto Startup Has Lessons for Libra’s ‘Unbanked’ Dreams,neutral,Twitter
The value of the three-year contract is estimated at EUR40m .,neutral,FPB
YIT says the acquisition is a part of its strategy for expansion in Central and Eastern European markets .,positive,FPB
London Stock Exchange : Disclosure Table #LondonStockExchange #Stock #MarketScreener https://t.co/lyWcd2pDeg https://t.co/636ZdNiJ9c,neutral,Twitter
United Utilities Group reports 1H results,neutral,Twitter
Dizzying swings are torching Wall Street predictions https://t.co/BvV6iItVRt,negative,Twitter
Coronavirus pandemic has driven a very 'ample' market correction: former European Central Bank chief… https://t.co/dSD0FhQt36,negative,Twitter
The Finnish company claims to have over a quarter of a million contented Tulikivi fireplace business and homeowners worldwide .,neutral,FPB
$BMY $XLRN - No Ad Com review for Bristol-Myers' luspatercept for MDS https://t.co/YTvakZMTT3,neutral,Twitter
Brexit Bulletin: The Cliff Edge is Back,neutral,Twitter
"Black Friday 2019: How scammers use gift cards, hot toy deals to trick you",neutral,Twitter
The World Has Gone Bananas https://t.co/EG73o9djiT,neutral,Twitter
"The EBITDA was EUR116m compared to EUR115m , corresponding to an EBITDA margin of 33 % .",positive,FPB
Fiat looks to thread the needle with UAW deal,neutral,Twitter
FedEx CEO hits back at New York Times tax-bill exposé,neutral,Twitter
"Thus the method will cut working costs , and will fasten the planning and building processes .",positive,FPB
"Earnings Miss: Neurocrine Biosciences, Inc. Missed EPS By 52% And Analysts Are Revising Their Forecasts",negative,Twitter
"Micron Analysts Expect Lukewarm Q1, But Project Coming Inflection In Memory Pricing",neutral,Twitter
The total value of these two contracts is over EUR 21 million .,neutral,FPB
FAA weighs plane approval revamp,neutral,Twitter
Why Visa's Stock Price Could Keep Rising,positive,Twitter
$MBOT nice chart. Had great news this morning. Global Jurisdictions Continue to Recognize Microbot Medical’s Innova… https://t.co/HTty4QlUa1,positive,Twitter
RBS will reportedly appoint Howard Davies as its next chairman,neutral,FiQA
"It is Estonia 's second-largest meat processing company by market share ( according to AC Nielsen 's 2008 data , 13 percent ) .",neutral,FPB
"In August , Latvijas Finieris ordered all production lines for a new green veneer mill to be built in Ukmerge , Lithuania .",neutral,FPB
$TAST: Carrol's Restaurant Group appoints Anthony Hull as CFO https://t.co/xUe68YGAYE,neutral,Twitter
Coronavirus fears could push mortgage rates past 4-year low https://t.co/5nwrt2KOBU,neutral,Twitter
"Both operating profit and net sales for the six-month period increased , respectively from EUR18 .1 m and EUR127 .6 m , as compared to the corresponding period in 2006 .",positive,FPB
"Can IES Holdings, Inc. (NASDAQ:IESC) Maintain Its Strong Returns?",neutral,Twitter
"$QCOM The indicator RSI is over 50, which stands at 56.1, an upward movement is expected. https://t.co/yfa9jcUsQa",positive,FiQA
Will the yen see a decline in popularity as more countries enter zero-rate territory? Insights via @CMEGroup https://t.co/zPR2qSO8Pq,neutral,Twitter
"It's okay Greg, your insurance will cover it.",neutral,Twitter
"The corresponding share capital increase , EUR 1,012,945.50 was entered in the Trade Register today .",neutral,FPB
Has bitcoin become 'digital gold?' @KitcoNewsNOW sat down with @mikemcglone11:  https://t.co/Sg3a5Xwpfj,neutral,Twitter
"Meet MGO/ELLO's 'Cannabis 50' Honorees, From Jim Belushi To Flow Kana",neutral,Twitter
Hanesbrands declares $0.15 dividend,neutral,Twitter
Spanish Farmers Rise Up Against Unfair Prices Amidst The Worst Agri-Food Crisis In Decades,negative,Twitter
The Maxim Integrated Products (NASDAQ:MXIM) Share Price Has Gained 100% And Shareholders Are Hoping For More,positive,Twitter
Ford confirmed its new electric SUV will be called the Mustang Mach-E ahead of a debut event in Los Angeles. More d… https://t.co/DDZ2cDhzRz,neutral,Twitter
The continued operations mean the structure after the restructuring of the Aspocomp group including Aspocomp Oulu and the headquarter operations .,neutral,FPB
@TicToc @bpolitics @bloom @bopinion #RecuseNow,neutral,Twitter
The compnay also said that it would lower the price of development projects by about one third compared with last November .,neutral,FPB
Chefs' Warehouse floats new debt,neutral,Twitter
"Rinkuskiai 's beer sales fell by 6.5 per cent to 4.16 million litres , while Kauno Alus ' beer sales jumped by 6.9 per cent to 2.48 million litres .",neutral,FPB
Arch Coal stock price target cut to $97 from $100 at B. Riley FBR,negative,Twitter
Rautaruukki said construction group YIT has awarded it a 2.5 mln eur contract to supply the steel structures for a new bridge spanning the Kemijoki river in Northern Finland .,positive,FPB
Solidium now holds 5.0 per cent of the shares Solidium Oy has acquired 5.0 per cent of the shares in Tieto Corporation for approximately EUR 58 million .,neutral,FPB
The program 's target is structural cost reductions of about EUR 30mn in 2009 .,positive,FPB
Edited Transcript of KWR earnings conference call or presentation 13-Nov-19 1:30pm GMT,neutral,Twitter
Fat Prophets Pty : FPP Non-Renounceable Rights Issue #FatProphetsPty #Stock #MarketScreener https://t.co/JkAT9QHgBz https://t.co/dQoC6XqvKv,neutral,Twitter
"In addition , the production at the Varpaisj+â rvi factory will be stopped at the beginning of April 2009 .",negative,FPB
MarketsShire up 2.5% and Baxalta up 6% on $32bn deal,positive,FiQA
Uber stock price target raised to $48 from $46 at HSBC Global,positive,Twitter
"Oil Slips After OPEC, EIA Reports Forecast Robust Supply #WTI #Stock #MarketScreener https://t.co/nGNnPy5ook https://t.co/QMqwCWn5Tm",negative,Twitter
Dislocation In Credit Spreads Poses Risk For Market (Podcast),negative,Twitter
The phones are targeted at first time users in growth markets .,neutral,FPB
"Japan Post Probe Finds 9,000 Cases of Missold Insurance: Yomiuri",neutral,Twitter
Schlumberger started at buy with $42 stock price target at Deutsche Bank,positive,Twitter
"Jim Cramer predicts 'U' shape recovery, says economy 'will bounce back gradually' https://t.co/VjCE8rzJHU",positive,Twitter
WPT Industrial REIT declares $0.0633 dividend,neutral,Twitter
Behind hedge fund Bridgewater’s massive bet on a stock-market decline https://t.co/kkrYY3BhcY,negative,Twitter
"$AAXN gapped up on earnings, up 24.57% on 6x average volume. It cleared the top of its earnings gap up at 71. On wa… https://t.co/1e7NB4TsUa",positive,Twitter
The repurchase of the bonds was executed in the open market in accordance with section 7 f of the terms and conditions of the Convertible Bonds .,neutral,FPB
$OCUL - Ocular Therapeutix (OCUL) Presents At Jefferies Global Healthcare Conference - Slideshow. Sign up for updat… https://t.co/7etAotM3V4,neutral,Twitter
"Employees are also better prepared to answer calls , since they already have detailed information about the caller before they answer the phone . ''",positive,FPB
Novartis buys remaining rights to GSK treatment in deal up to $1 billion,positive,FiQA
Here's what happened to the stock market on Tuesday https://t.co/9i3HlyWd2N,neutral,Twitter
$SCANX: Gapping down https://t.co/hv5ZhR20Ye,negative,Twitter
Burger King faces class action over Impossible Whooper,negative,Twitter
Natural gas futures tumble 5% and are poised to close at a nearly 4-year low,negative,Twitter
Prosus N : Statement regarding Just Eat PLC (Just Eat) circular #ProsusNV #Stock #MarketScreener… https://t.co/CbQZdHJmTe,neutral,Twitter
“Oh my f---ing god:” Elon Musk is stunned as Tesla truck's shatterproof windows break https://t.co/ErdHvY9jh5 via @luxury,neutral,Twitter
"O'Leary 's Material Handling Services , located in Perth , is the leading company in Western Australia that supplies , installs and provides service for tail lifts .",positive,FPB
"CaixaBank, dos Santos Agree on Plan for BPI Angola Exposure",positive,FiQA
Talvivaara has secured a 10-year off-take agreement for 100 per cent of its main output of nickel and cobalt to Norilsk Nickel and entered into a long-term zinc streaming agreement with Nyrstar NV .,positive,FPB
Ambu A/S Just Beat EPS By 19%: Here's What Analysts Think Will Happen Next,positive,Twitter
